Account,Date,Channel,Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00
0724288019,9/9/2014,O'Hare Airport Temp. RH,RH,59.740000,59.740000,67.950000,67.950000,67.950000,67.950000,67.950000,67.950000,72.570000,72.570000,72.570000,72.570000,72.570000,72.570000,77.450000,77.450000,64.280000,64.280000,64.280000,64.280000,64.500000,64.500000,60.940000,60.940000,53.830000,53.830000,54.090000,54.090000,61.170000,61.170000,57.650000,57.650000,57.650000,57.650000,61.170000,61.170000,64.940000,64.940000,64.940000,64.940000,68.970000,68.970000,68.970000,68.970000,73.290000,73.290000,73.290000,73.290000
0724288019,9/10/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/10/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/10/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/10/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/10/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/10/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/10/2014,O'Hare Airport Temp. Fahren,Fahren,71.600000,71.600000,69.800000,69.800000,68.000000,68.000000,68.000000,68.000000,66.200000,66.200000,68.000000,68.000000,69.800000,69.800000,69.800000,69.800000,71.600000,71.600000,71.600000,71.600000,73.400000,73.400000,73.400000,73.400000,78.800000,78.800000,78.800000,78.800000,78.800000,78.800000,78.800000,78.800000,77.000000,77.000000,75.200000,75.200000,64.400000,64.400000,62.600000,62.600000,60.800000,60.800000,60.800000,60.800000,57.200000,57.200000,57.200000,57.200000
0724288019,9/10/2014,O'Hare Airport Temp. RH,RH,73.290000,73.290000,77.910000,77.910000,82.870000,82.870000,82.870000,82.870000,88.180000,88.180000,82.870000,82.870000,82.990000,82.990000,88.350000,88.350000,88.440000,88.440000,94.060000,94.060000,88.520000,88.520000,88.520000,88.520000,73.990000,73.990000,69.560000,69.560000,65.370000,65.370000,61.400000,61.400000,65.160000,65.160000,64.940000,64.940000,82.620000,82.620000,77.300000,77.300000,72.200000,72.200000,72.200000,72.200000,71.820000,71.820000,67.110000,67.110000
0724288019,9/11/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/11/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/11/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/11/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/11/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/11/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/11/2014,O'Hare Airport Temp. Fahren,Fahren,55.400000,55.400000,55.400000,55.400000,53.600000,53.600000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,53.600000,53.600000,53.600000,53.600000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000
0724288019,9/11/2014,O'Hare Airport Temp. RH,RH,71.620000,71.620000,71.620000,71.620000,71.430000,71.430000,71.230000,71.230000,71.230000,71.230000,66.450000,66.450000,71.230000,71.230000,66.230000,66.230000,66.230000,66.230000,66.230000,66.230000,66.450000,66.450000,66.450000,66.450000,61.950000,61.950000,61.950000,61.950000,57.980000,57.980000,62.190000,62.190000,66.450000,66.450000,61.950000,61.950000,66.450000,66.450000,66.450000,66.450000,61.950000,61.950000,61.950000,61.950000,61.950000,61.950000,61.950000,61.950000
0724288019,9/12/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/12/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/12/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/12/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/12/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/12/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/12/2014,O'Hare Airport Temp. Fahren,Fahren,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,53.600000,53.600000,53.600000,53.600000,51.800000,51.800000,50.000000,50.000000,48.200000,48.200000,46.400000,46.400000,46.400000,46.400000,46.400000,46.400000,46.400000,46.400000,44.600000,44.600000,44.600000,44.600000,44.600000,44.600000,44.600000,44.600000
0724288019,9/12/2014,O'Hare Airport Temp. RH,RH,61.950000,61.950000,61.950000,61.950000,66.450000,66.450000,71.230000,71.230000,71.230000,71.230000,71.230000,71.230000,66.450000,66.450000,61.950000,61.950000,66.450000,66.450000,61.950000,61.950000,61.950000,61.950000,57.980000,57.980000,71.430000,71.430000,87.460000,87.460000,93.490000,93.490000,93.440000,93.440000,93.390000,93.390000,93.390000,93.390000,87.170000,87.170000,87.170000,87.170000,93.340000,93.340000,93.340000,93.340000,93.340000,93.340000,87.070000,87.070000
0724288019,9/13/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/13/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/13/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/13/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/13/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/13/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/13/2014,O'Hare Airport Temp. Fahren,Fahren,44.600000,44.600000,42.800000,42.800000,41.000000,41.000000,41.000000,41.000000,41.000000,41.000000,41.000000,41.000000,42.800000,42.800000,44.600000,44.600000,46.400000,46.400000,46.400000,46.400000,51.800000,51.800000,51.800000,51.800000,55.400000,55.400000,53.600000,53.600000,57.200000,57.200000,55.400000,55.400000,55.400000,55.400000,57.200000,57.200000,53.600000,53.600000,51.800000,51.800000,48.200000,48.200000,46.400000,46.400000,48.200000,48.200000,46.400000,46.400000
0724288019,9/13/2014,O'Hare Airport Temp. RH,RH,87.070000,87.070000,86.970000,86.970000,93.230000,93.230000,93.230000,93.230000,86.870000,86.870000,93.230000,93.230000,86.970000,86.970000,81.180000,81.180000,75.810000,75.810000,75.810000,75.810000,57.730000,57.730000,57.730000,57.730000,54.300000,54.300000,57.980000,57.980000,50.870000,50.870000,54.300000,54.300000,54.300000,54.300000,50.870000,50.870000,57.980000,57.980000,61.950000,61.950000,75.980000,75.980000,81.310000,81.310000,81.450000,81.450000,87.170000,87.170000
0724288019,9/14/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/14/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/14/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/14/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/14/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/14/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/14/2014,O'Hare Airport Temp. Fahren,Fahren,46.400000,46.400000,44.600000,44.600000,44.600000,44.600000,44.600000,44.600000,44.600000,44.600000,42.800000,42.800000,44.600000,44.600000,50.000000,50.000000,51.800000,51.800000,55.400000,55.400000,57.200000,57.200000,60.800000,60.800000,60.800000,60.800000,62.600000,62.600000,62.600000,62.600000,64.400000,64.400000,64.400000,64.400000,64.400000,64.400000,62.600000,62.600000,59.000000,59.000000,55.400000,55.400000,53.600000,53.600000,53.600000,53.600000,53.600000,53.600000
0724288019,9/14/2014,O'Hare Airport Temp. RH,RH,81.310000,81.310000,87.070000,87.070000,87.070000,87.070000,87.070000,87.070000,87.070000,87.070000,86.970000,86.970000,87.070000,87.070000,81.590000,81.590000,76.320000,76.320000,62.430000,62.430000,54.570000,54.570000,47.970000,47.970000,44.730000,44.730000,48.260000,48.260000,48.260000,48.260000,45.310000,45.310000,45.310000,45.310000,45.310000,45.310000,48.260000,48.260000,58.750000,58.750000,71.620000,71.620000,76.490000,76.490000,76.490000,76.490000,76.490000,76.490000
0724288019,9/15/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/15/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/15/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/15/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/15/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/15/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/15/2014,O'Hare Airport Temp. Fahren,Fahren,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,53.600000,53.600000,53.600000,53.600000,53.600000,53.600000,55.400000,55.400000,57.200000,57.200000,57.200000,57.200000,59.000000,59.000000,59.000000,59.000000,60.800000,60.800000,62.600000,62.600000,60.800000,60.800000,59.000000,59.000000,59.000000,59.000000,59.000000,59.000000,57.200000,57.200000,55.400000,55.400000,55.400000,55.400000,53.600000,53.600000,53.600000,53.600000,51.800000,51.800000
0724288019,9/15/2014,O'Hare Airport Temp. RH,RH,81.720000,81.720000,81.720000,81.720000,81.720000,81.720000,81.720000,81.720000,76.490000,76.490000,76.490000,76.490000,81.850000,81.850000,71.620000,71.620000,67.110000,67.110000,67.110000,67.110000,67.320000,67.320000,67.320000,67.320000,63.140000,63.140000,63.370000,63.370000,72.200000,72.200000,82.250000,82.250000,82.250000,82.250000,82.250000,82.250000,82.120000,82.120000,81.990000,81.990000,81.990000,81.990000,81.850000,81.850000,81.850000,81.850000,87.460000,87.460000
0724288019,9/16/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/16/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/16/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/16/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/16/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/16/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/16/2014,O'Hare Airport Temp. Fahren,Fahren,51.800000,51.800000,50.000000,50.000000,48.200000,48.200000,46.400000,46.400000,46.400000,46.400000,46.400000,46.400000,44.600000,44.600000,48.200000,48.200000,53.600000,53.600000,57.200000,57.200000,59.000000,59.000000,60.800000,60.800000,62.600000,62.600000,64.400000,64.400000,64.400000,64.400000,68.000000,68.000000,66.200000,66.200000,68.000000,68.000000,66.200000,66.200000,60.800000,60.800000,57.200000,57.200000,55.400000,55.400000,55.400000,55.400000,55.400000,55.400000
0724288019,9/16/2014,O'Hare Airport Temp. RH,RH,81.720000,81.720000,87.360000,87.360000,93.440000,93.440000,93.390000,93.390000,93.390000,93.390000,87.170000,87.170000,93.340000,93.340000,81.450000,81.450000,71.430000,71.430000,67.110000,67.110000,47.690000,47.690000,44.730000,44.730000,41.970000,41.970000,39.400000,39.400000,39.400000,39.400000,34.780000,34.780000,37.010000,37.010000,34.780000,34.780000,37.010000,37.010000,44.730000,44.730000,71.820000,71.820000,76.650000,76.650000,71.620000,71.620000,71.620000,71.620000
0724288019,9/17/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/17/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/17/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/17/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/17/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/17/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/17/2014,O'Hare Airport Temp. Fahren,Fahren,55.400000,55.400000,53.600000,53.600000,51.800000,51.800000,51.800000,51.800000,50.000000,50.000000,50.000000,50.000000,48.200000,48.200000,51.800000,51.800000,55.400000,55.400000,60.800000,60.800000,62.600000,62.600000,66.200000,66.200000,68.000000,68.000000,69.800000,69.800000,68.000000,68.000000,66.200000,66.200000,69.800000,69.800000,69.800000,69.800000,66.200000,66.200000,62.600000,62.600000,62.600000,62.600000,60.800000,60.800000,60.800000,60.800000,59.000000,59.000000
0724288019,9/17/2014,O'Hare Airport Temp. RH,RH,71.620000,71.620000,76.490000,76.490000,81.720000,81.720000,81.720000,81.720000,81.590000,81.590000,81.590000,81.590000,87.270000,87.270000,81.720000,81.720000,71.620000,71.620000,55.100000,55.100000,48.260000,48.260000,45.590000,45.590000,42.850000,42.850000,40.280000,40.280000,42.850000,42.850000,45.590000,45.590000,40.280000,40.280000,40.280000,40.280000,48.820000,48.820000,55.360000,55.360000,55.360000,55.360000,59.000000,59.000000,63.140000,63.140000,67.320000,67.320000
0724288019,9/18/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/18/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/18/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/18/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/18/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/18/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/18/2014,O'Hare Airport Temp. Fahren,Fahren,55.400000,55.400000,55.400000,55.400000,55.400000,55.400000,53.600000,53.600000,53.600000,53.600000,53.600000,53.600000,53.600000,53.600000,57.200000,57.200000,57.200000,57.200000,64.400000,64.400000,66.200000,66.200000,66.200000,66.200000,69.800000,69.800000,68.000000,68.000000,68.000000,68.000000,68.000000,68.000000,68.000000,68.000000,66.200000,66.200000,62.600000,62.600000,60.800000,60.800000,59.000000,59.000000,57.200000,57.200000,57.200000,57.200000,57.200000,57.200000
0724288019,9/18/2014,O'Hare Airport Temp. RH,RH,76.650000,76.650000,76.650000,76.650000,76.650000,76.650000,81.850000,81.850000,76.490000,76.490000,87.550000,87.550000,93.590000,93.590000,87.740000,87.740000,87.740000,87.740000,72.570000,72.570000,68.160000,68.160000,63.830000,63.830000,56.400000,56.400000,59.980000,59.980000,59.980000,59.980000,59.980000,59.980000,59.980000,59.980000,63.830000,63.830000,72.380000,72.380000,77.140000,77.140000,82.250000,82.250000,87.740000,87.740000,87.740000,87.740000,82.120000,82.120000
0724288019,9/19/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/19/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/19/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/19/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/19/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/19/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/19/2014,O'Hare Airport Temp. Fahren,Fahren,57.200000,57.200000,55.400000,55.400000,55.400000,55.400000,55.400000,55.400000,53.600000,53.600000,55.400000,55.400000,53.600000,53.600000,57.200000,57.200000,60.800000,60.800000,62.600000,62.600000,66.200000,66.200000,71.600000,71.600000,71.600000,71.600000,73.400000,73.400000,75.200000,75.200000,77.000000,77.000000,78.800000,78.800000,77.000000,77.000000,71.600000,71.600000,68.000000,68.000000,64.400000,64.400000,64.400000,64.400000,66.200000,66.200000,64.400000,64.400000
0724288019,9/19/2014,O'Hare Airport Temp. RH,RH,82.120000,82.120000,93.640000,93.640000,87.640000,87.640000,87.640000,87.640000,93.590000,93.590000,76.650000,76.650000,81.850000,81.850000,82.120000,82.120000,72.200000,72.200000,67.740000,67.740000,59.740000,59.740000,49.650000,49.650000,40.570000,40.570000,38.180000,38.180000,33.580000,33.580000,31.630000,31.630000,27.820000,27.820000,31.630000,31.630000,37.890000,37.890000,45.880000,45.880000,51.980000,51.980000,51.980000,51.980000,48.820000,48.820000,55.620000,55.620000
0724288019,9/20/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/20/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/20/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/20/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/20/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/20/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/20/2014,O'Hare Airport Temp. Fahren,Fahren,64.400000,64.400000,64.400000,64.400000,62.600000,62.600000,64.400000,64.400000,64.400000,64.400000,64.400000,64.400000,62.600000,62.600000,64.400000,64.400000,66.200000,66.200000,69.800000,69.800000,71.600000,71.600000,77.000000,77.000000,75.200000,75.200000,71.600000,71.600000,71.600000,71.600000,73.400000,73.400000,77.000000,77.000000,77.000000,77.000000,73.400000,73.400000,71.600000,71.600000,69.800000,69.800000,69.800000,69.800000,69.800000,69.800000,68.000000,68.000000
0724288019,9/20/2014,O'Hare Airport Temp. RH,RH,55.620000,55.620000,59.490000,59.490000,67.740000,67.740000,63.600000,63.600000,63.600000,63.600000,67.950000,67.950000,72.380000,72.380000,72.570000,72.570000,68.160000,68.160000,73.110000,73.110000,73.290000,73.290000,65.160000,65.160000,69.170000,69.170000,94.060000,94.060000,94.060000,94.060000,78.210000,78.210000,69.370000,69.370000,65.160000,65.160000,68.970000,68.970000,73.290000,73.290000,77.910000,77.910000,77.910000,77.910000,88.350000,88.350000,88.270000,88.270000
0724288019,9/21/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/21/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/21/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/21/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/21/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/21/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/21/2014,O'Hare Airport Temp. Fahren,Fahren,66.200000,66.200000,64.400000,64.400000,62.600000,62.600000,62.600000,62.600000,59.000000,59.000000,57.200000,57.200000,57.200000,57.200000,57.200000,57.200000,60.800000,60.800000,60.800000,60.800000,62.600000,62.600000,60.800000,60.800000,66.200000,66.200000,66.200000,66.200000,66.200000,66.200000,69.800000,69.800000,64.400000,64.400000,62.600000,62.600000,60.800000,60.800000,60.800000,60.800000,57.200000,57.200000,57.200000,57.200000,53.600000,53.600000,53.600000,53.600000
0724288019,9/21/2014,O'Hare Airport Temp. RH,RH,88.180000,88.180000,88.100000,88.100000,77.300000,77.300000,77.300000,77.300000,82.250000,82.250000,82.120000,82.120000,82.120000,82.120000,76.810000,76.810000,67.530000,67.530000,67.530000,67.530000,63.370000,63.370000,67.530000,67.530000,55.880000,55.880000,55.880000,55.880000,55.880000,55.880000,46.160000,46.160000,55.620000,55.620000,67.740000,67.740000,67.530000,67.530000,63.140000,63.140000,71.820000,71.820000,67.110000,67.110000,71.430000,71.430000,66.670000,66.670000
0724288019,9/22/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/22/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/22/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/22/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/22/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/22/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/22/2014,O'Hare Airport Temp. Fahren,Fahren,51.800000,51.800000,50.000000,50.000000,48.200000,48.200000,48.200000,48.200000,46.400000,46.400000,46.400000,46.400000,46.400000,46.400000,48.200000,48.200000,51.800000,51.800000,53.600000,53.600000,53.600000,53.600000,55.400000,55.400000,57.200000,57.200000,60.800000,60.800000,62.600000,62.600000,66.200000,66.200000,66.200000,66.200000,66.200000,66.200000,64.400000,64.400000,59.000000,59.000000,57.200000,57.200000,57.200000,57.200000,55.400000,55.400000,53.600000,53.600000
0724288019,9/22/2014,O'Hare Airport Temp. RH,RH,71.230000,71.230000,76.150000,76.150000,81.450000,81.450000,75.980000,75.980000,81.310000,81.310000,75.810000,75.810000,75.810000,75.810000,70.840000,70.840000,61.950000,61.950000,62.190000,62.190000,66.670000,66.670000,58.240000,58.240000,50.870000,50.870000,44.730000,44.730000,41.970000,41.970000,37.010000,37.010000,39.700000,39.700000,42.560000,42.560000,45.310000,45.310000,58.750000,58.750000,67.110000,67.110000,67.110000,67.110000,71.620000,71.620000,71.430000,71.430000
0724288019,9/23/2014,141501550 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/23/2014,141654340 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/23/2014,141654341 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/23/2014,145019813 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/23/2014,230079804 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/23/2014,230083235 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0724288019,9/23/2014,O'Hare Airport Temp. Fahren,Fahren,53.600000,53.600000,53.600000,53.600000,53.600000,53.600000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,51.800000,53.600000,53.600000,55.400000,55.400000,60.800000,60.800000,62.600000,62.600000,64.400000,64.400000,66.200000,66.200000,69.800000,69.800000,71.600000,71.600000,71.600000,71.600000,71.600000,71.600000,73.400000,73.400000,68.000000,68.000000,64.400000,64.400000,62.600000,62.600000,60.800000,60.800000,59.000000,59.000000,59.000000,59.000000
0724288019,9/23/2014,O'Hare Airport Temp. RH,RH,71.430000,71.430000,71.430000,71.430000,66.670000,66.670000,71.230000,71.230000,71.230000,71.230000,71.230000,71.230000,71.230000,71.230000,66.670000,66.670000,66.890000,66.890000,55.100000,55.100000,51.700000,51.700000,51.980000,51.980000,48.820000,48.820000,43.130000,43.130000,40.570000,40.570000,40.570000,40.570000,40.570000,40.570000,40.860000,40.860000,49.100000,49.100000,55.620000,55.620000,59.250000,59.250000,63.140000,63.140000,72.010000,72.010000,72.010000,72.010000
